MouseGeneID,HumanOrthologGeneID,Symbol,Synonyms,Description,MitoCarta3.0_List,MitoCarta3.0_Evidence,MitoCarta3.0_SubMitoLocalization,MitoCarta3.0_MitoPathways,TrainingDataset,MitoCarta2.0_Score,MitoCarta2.0_FDR,MitoCarta2.0_List,MitoCarta2.0_Evidence,EnsemblGeneID,UniProt,ProteinLength,TargetP_Score,MitoDomain_Score,CoexpressionGnfN50_Score,PGC_Induction_Score,YeastMitoHomolog_Score,RickettsiaHomolog_Score,MSMS_Score,mm10_Chromosome,mm10_Start,mm10_Stop,MSMS_NUM_TISSUES,MSMS_NUM_PEPTIDES_UNIQUE,MSMS_NUM_SPECTRA,MSMS_TOTAL_INTENSITY,MSMS_PERCENT_COVERAGE,Tissues,cerebrum_total_peak_intensity_log10,cerebellum_total_peak_intensity_log10,brainstem_total_peak_intensity_log10,spinalcord_total_peak_intensity_log10,kidney_total_peak_intensity_log10,liver_total_peak_intensity_log10,heart_total_peak_intensity_log10,skeletalmuscle_total_peak_intensity_log10,adipose_total_peak_intensity_log10,smallintestine_total_peak_intensity_log10,largeintestine_total_peak_intensity_log10,stomach_total_peak_intensity_log10,placenta_total_peak_intensity_log10,testis_total_peak_intensity_log10,HPA_Main_Location_2020 (Reliability)
67212,128308,Mrpl55,2810038N09Rik|L55mt|MRP-L55,mitochondrial ribosomal protein L55,MitoCarta3.0,"literature, APEX_matrix, targetP signal, mito protein domain+, induction, coexpression++, MS/MS+",Matrix,Mitochondrial central dogma > Translation > Mitochondrial ribosome,Tmito,26.3301,0.003,1,"literature, APEX_matrix, targetP signal, mito protein domain+, induction, coexpression++, MS/MS+",ENSMUSG00000036860,Q9CZ83,127,3,MitoDomain,47,2.42,NoMitoHomolog,NoHomolog,25-50pure,chr11,59202516,59206002,13,7,103,1.72E+09,49,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, heart, adipose, smallintestine, largeintestine, stomach, placenta, testis",7.9,7.7,7.7,7.7,8.1,8.1,7,,8.1,8.4,8.7,7.7,8.4,7.8,
70207,51204,Taco1,2310066I18Rik|Ccdc44,translational activator of mitochondrially encoded cytochrome c oxidase I,MitoCarta3.0,"literature, APEX_matrix, targetP signal+, yeast mito homolog, Rickettsial homolog, mito protein domain+, MS/MS++",Matrix,Mitochondrial central dogma > Translation > Translation factors | OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors,Tmito,26.2483,0.003,1,"literature, APEX_matrix, targetP signal+, yeast mito homolog, Rickettsial homolog, mito protein domain+, MS/MS++",ENSMUSG00000001983,Q8K0Z7,294,1,MitoDomain,NA,,HomologMitoHighConf,Ortholog,50-75pure,chr11,106066106,106073612,14,23,252,8.09E+09,68,all 14,9,8.9,9.1,8.8,8.4,9,8.7,8.4,8.2,8.3,8.8,8.5,8.7,8.3,Mitochondria (Enhanced)
71238,57001,Sdhaf3,0610005M07Rik|4933430A16Rik|Ac|Acn9,succinate dehydrogenase complex assembly factor 3,MitoCarta3.0,"targetP signal, yeast mito homolog++, mito protein domain+, coexpression+, MS/MS",Matrix,OXPHOS > Complex II > CII assembly factors | OXPHOS > OXPHOS assembly factors,Tpossible_mito,26.1533,0.003,1,"targetP signal, yeast mito homolog++, mito protein domain+, coexpression+, MS/MS",ENSMUSG00000042505,Q8BQU3,125,2,MitoDomain,32,,OrthologMitoHighConf,NoHomolog,25-50ambig,chr6,6956017,7039220,2,4,7,2.43E+07,38,"adipose, testis",,,,,,,,,6.5,,,,,7.3,Mitochondria (Approved)
66419,65003,Mrpl11,2410001P07Rik|L11mt,mitochondrial ribosomal protein L11,MitoCarta3.0,"literature, targetP signal, yeast mito homolog++, Rickettsial homolog, mito protein domain, coexpression+, MS/MS+",Matrix,Mitochondrial central dogma > Translation > Mitochondrial ribosome,Tmito,26.0764,0.003,1,"literature, targetP signal, yeast mito homolog++, Rickettsial homolog, mito protein domain, coexpression+, MS/MS+",ENSMUSG00000024902,Q9CQF0,192,4,SharedDomain,38,,OrthologMitoHighConf,Ortholog,75-100ambig,chr19,4962305,4966995,14,17,211,5.16E+09,77,all 14,8.6,8.4,8.5,8.3,8.3,8.4,8,7.7,8.6,8.5,9.2,8,8.8,8.5,Mitochondria (Supported)
52430,55268,Echdc2,1300017C12Rik|2610009M20Rik|D4Ertd765e,enoyl Coenzyme A hydratase domain containing 2,MitoCarta3.0,"targetP signal+, yeast mito homolog+, Rickettsial homolog, mito protein domain, coexpression, MS/MS++",Matrix,0,Tpossible_mito,26.0721,0.003,1,"targetP signal+, yeast mito homolog+, Rickettsial homolog, mito protein domain, coexpression, MS/MS++",ENSMUSG00000028601,Q3TLP5,296,1,SharedDomain,10,,OrthologMitoLowConf,Homolog,50-75pure,chr4,108165436,108179308,14,17,319,1.45E+10,67,all 14,7.2,7.3,7.5,7.8,9.8,9.7,8.1,7,8.9,8,8.1,9.2,9.1,7.5,Mitochondria (Approved)
12859,1329,Cox5b,-,cytochrome c oxidase subunit 5B,MitoCarta3.0,"literature, APEX_IMS, APEX_matrix, targetP signal+, yeast mito homolog++, mito protein domain+, MS/MS++",MIM,OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits,Tmito,26.0106,0.003,1,"literature, APEX_IMS, APEX_matrix, targetP signal+, yeast mito homolog++, mito protein domain+, MS/MS++",ENSMUSG00000061518,Q9D881,129,1,MitoDomain,NA,,OrthologMitoHighConf,NoHomolog,50-75pure,chr1,36691486,36693388,14,10,1498,1.30E+11,62,all 14,9.9,9.6,10.1,9.6,10.2,10,9.9,9.3,9.8,10.1,10.1,10,10,10.2,Mitochondria (Enhanced)
66885,36,Acadsb,1300003O09Rik|2-MEBCAD|BB066609|SBCAD,"acyl-Coenzyme A dehydrogenase, short/branched chain",MitoCarta3.0,"literature, APEX_matrix, targetP signal, mito protein domain+, induction, coexpression, MS/MS++",Matrix,Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism,Tmito,25.9871,0.003,1,"literature, APEX_matrix, targetP signal, mito protein domain+, induction, coexpression, MS/MS++",ENSMUSG00000030861,Q9DBL1,432,2,MitoDomain,28,0.57,NoMitoHomolog,NoHomolog,75-100pure,chr7,131410600,131446211,14,36,710,3.90E+10,75,all 14,8.6,8.4,8.6,8.8,9.5,9.3,9,8.8,9.8,8.5,8.5,10.3,9.5,9.3,Mitochondria (Supported)
57837,26284,Eral1,2610524P08Rik|9130407C09Rik|AU019798|Era|M-ERA|MER|MERA|MERA-S|MERA-W,Era (G-protein)-like 1 (E. coli),MitoCarta3.0,"APEX_matrix, targetP signal+, yeast mito homolog+, Rickettsial homolog, mito protein domain, induction, coexpression++",Matrix,Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly,Tmito,25.9752,0.003,1,"APEX_matrix, targetP signal+, yeast mito homolog+, Rickettsial homolog, mito protein domain, induction, coexpression++",ENSMUSG00000020832,Q9CZU4,437,1,SharedDomain,43,0.53,OrthologMitoLowConf,Homolog,,chr11,78073375,78080383,,,,,,,,,,,,,,,,,,,,,Mitochondria (Enhanced)
56199,23456,Abcb10,ABC-m|Abc-me|Abcb12,"ATP-binding cassette, sub-family B (MDR/TAP), member 10",MitoCarta3.0,"literature, APEX_matrix, targetP signal+, yeast mito homolog+, Rickettsial homolog, mito protein domain, induction, coexpression, MS/MS+",MIM,Metabolism > Metals and cofactors > Heme synthesis and processing | Small molecule transport > ABC transporters,Tmito,25.9644,0.003,1,"literature, APEX_matrix, targetP signal+, yeast mito homolog+, Rickettsial homolog, mito protein domain, induction, coexpression, MS/MS+",ENSMUSG00000031974,Q9JI39,715,1,SharedDomain,6,0.5,OrthologMitoLowConf,Homolog,25-50pure,chr8,123952458,123983122,11,23,107,1.65E+09,39,"cerebellum, spinalcord, liver, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",,7.3,,7.4,,8,7.8,8,8.4,8.5,8.2,8.3,8.5,8.1,
66821,617,Bcs1l,9130022O19Rik,BCS1-like (yeast),MitoCarta3.0,"literature, APEX_matrix, yeast mito homolog++, Rickettsial homolog, mito protein domain+, coexpression+, MS/MS+",MIM,OXPHOS > Complex III > CIII assembly factors | OXPHOS > OXPHOS assembly factors,Tmito,25.8923,0.003,1,"literature, APEX_matrix, yeast mito homolog++, Rickettsial homolog, mito protein domain+, coexpression+, MS/MS+",ENSMUSG00000026172,Q9CZP5,418,,MitoDomain,37,,OrthologMitoHighConf,Homolog,25-50pure,chr1,74588360,74592443,13,14,106,1.87E+09,45,"cerebrum, cerebellum, brainstem, spinalcord, liver, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.3,7.8,8,8.5,,8.1,7.8,7.8,8.5,7.8,8.2,8.1,8.3,8.1,
72479,84263,Hsdl2,2610207I16Rik,hydroxysteroid dehydrogenase like 2,MitoCarta3.0,"APEX_matrix, GFP, Rickettsial homolog, mito protein domain+, induction, coexpression+, MS/MS++",Matrix,0,Tmito,25.8702,0.003,1,"APEX_matrix, GFP, Rickettsial homolog, mito protein domain+, induction, coexpression+, MS/MS++",ENSMUSG00000028383,Q2TPA8,490,,MitoDomain,36,2.84,NoMitoHomolog,Homolog,75-100pure,chr4,59581562,59618694,14,37,356,1.02E+10,81,all 14,7.8,6.9,8.3,8.6,8.4,8.7,9.4,8.7,9.6,8.4,8.5,8.8,7.7,8.6,Mitochondria (Enhanced)
67899,152100,Cmc1,2010110K16Rik|2010312P05Rik|AI596001,COX assembly mitochondrial protein 1,MitoCarta3.0,"APEX_IMS, GFP, yeast mito homolog++, mito protein domain+, induction, coexpression, MS/MS+",IMS,OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors,Tmito,25.6131,0.003,1,"APEX_IMS, GFP, yeast mito homolog++, mito protein domain+, induction, coexpression, MS/MS+",ENSMUSG00000039163,Q9CPZ8,106,,MitoDomain,27,0.72,OrthologMitoHighConf,NoHomolog,75-100ambig,chr9,118064526,118150196,12,11,76,2.18E+09,76,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.2,7.9,8.6,7.9,8.6,8,,,8.1,8.2,8.3,8.1,8.4,7.8,
109264,10873,Me3,1700020C08Rik|B230207H15Rik,"malic enzyme 3, NADP(+)-dependent, mitochondrial",MitoCarta3.0,"literature, targetP signal, yeast mito homolog+, Rickettsial homolog, mito protein domain, coexpression, MS/MS++",Matrix,Metabolism > Carbohydrate metabolism > TCA-associated,Tmito,25.6116,0.003,1,"literature, targetP signal, yeast mito homolog+, Rickettsial homolog, mito protein domain, coexpression, MS/MS++",ENSMUSG00000030621,Q8BMF3,604,2,SharedDomain,15,,OrthologMitoLowConf,Homolog,75-100pure,chr7,89632817,89854359,13,39,630,2.30E+10,82,"cerebrum, cerebellum, brainstem, spinalcord, kidney, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",9.6,9.3,9.2,9.3,8.9,,9.4,9.5,8.1,9.6,8.7,9.2,8.3,8.2,
15510,3329,Hspd1,60kDa|CPN60|HSP-60|HSP-65|Hsp|Hsp60,heat shock protein 1 (chaperonin),MitoCarta3.0,"literature, APEX_matrix, targetP signal+, yeast mito homolog++, Rickettsial homolog, mito protein domain, MS/MS++",Matrix,"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones",Tmito,25.5672,0.003,1,"literature, APEX_matrix, targetP signal+, yeast mito homolog++, Rickettsial homolog, mito protein domain, MS/MS++",ENSMUSG00000025980,P63038,573,1,SharedDomain,NA,,OrthologMitoHighConf,Homolog,75-100pure,chr1,55077833,55087932,14,78,13912,1.17E+12,94,all 14,10.7,10.3,10.8,10.8,11.3,11.1,10.7,10.6,10.9,10.9,11,10.7,11.2,10.9,Mitochondria (Enhanced)
75530,90624,Lyrm7,1700024C24Rik|9330147L21Rik,LYR motif containing 7,MitoCarta3.0,"literature, APEX_matrix, targetP signal, yeast mito homolog++, mito protein domain+, MS/MS++",Matrix,OXPHOS > Complex III > CIII assembly factors | OXPHOS > OXPHOS assembly factors,Tmito,25.5501,0.003,1,"literature, APEX_matrix, targetP signal, yeast mito homolog++, mito protein domain+, MS/MS++",ENSMUSG00000020268,Q9DA03,104,2,MitoDomain,NA,,OrthologMitoHighConf,NoHomolog,75-100pure,chr11,54839288,54860591,13,10,56,5.01E+08,88,"cerebrum, cerebellum, brainstem, spinalcord, liver, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",7.7,7.7,8.2,7.5,,7.3,7.4,6.8,7.3,7.2,7.1,6.3,7.5,7.9,
66399,10102,Tsfm,2310050B20Rik|9430024O13Rik|EF-T|EF-TS|EF-Tsm|EF-Tsmt,"Ts translation elongation factor, mitochondrial",MitoCarta3.0,"literature, APEX_matrix, targetP signal+, Rickettsial homolog, mito protein domain, induction, coexpression, MS/MS++",Matrix,Mitochondrial central dogma > Translation > Translation factors,Tmito,25.5356,0.003,1,"literature, APEX_matrix, targetP signal+, Rickettsial homolog, mito protein domain, induction, coexpression, MS/MS++",ENSMUSG00000040521,Q9CZR8,324,1,SharedDomain,15,1.47,NoMitoHomolog,Ortholog,50-75pure,chr10,127022331,127030814,13,20,204,5.65E+09,70,"cerebrum, cerebellum, brainstem, spinalcord, liver, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.2,7.7,8.2,8.6,,8.1,8.3,7.4,8.7,8.6,9.1,8.4,9.1,8.9,Mitochondria (Supported)
66071,23474,Ethe1,0610025L15Rik|Hsco,ethylmalonic encephalopathy 1,MitoCarta3.0,"literature, APEX_matrix, targetP signal, yeast mito homolog++, mito protein domain, induction, MS/MS++",Matrix,Metabolism > Sulfur metabolism,Tmito,25.5341,0.003,1,"literature, APEX_matrix, targetP signal, yeast mito homolog++, mito protein domain, induction, MS/MS++",ENSMUSG00000064254,Q9DCM0,254,2,SharedDomain,3,2.28,OrthologMitoHighConf,NoHomolog,75-100pure,chr7,24587542,24608926,13,20,506,3.80E+10,90,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta",9.1,9,9.4,9.1,9.6,9.6,8.6,8,8.4,9.2,10.3,9.1,9.4,,Mitochondria (Enhanced)
212647,8659,Aldh4a1,A930035F14Rik|ALD|Ahd|Ahd-|Ahd-1|Ahd1|Aldh4|Aldh5a1|E330022C09|P5cd|P5cdh|P5cdhl|P5cdhs|Ssd|Ssdh1,"aldehyde dehydrogenase 4 family, member A1",MitoCarta3.0,"literature, APEX_matrix, targetP signal+, yeast mito homolog++, mito protein domain, coexpression, MS/MS++",Matrix,Metabolism > Amino acid metabolism > Proline metabolism | Metabolism > Amino acid metabolism > Glyoxylate metabolism,Tmito,25.502,0.003,1,"literature, APEX_matrix, targetP signal+, yeast mito homolog++, mito protein domain, coexpression, MS/MS++",ENSMUSG00000028737,Q8CHT0,562,1,SharedDomain,11,,OrthologMitoHighConf,NoHomolog,50-75pure,chr4,139622893,139649691,14,40,2218,1.67E+11,66,all 14,9.2,8.7,9.2,9.3,10.8,10.7,9.8,9.6,10,9.7,9.3,9.7,10,9.6,
22334,7417,Vdac2,Vda|Vdac6|mVDAC2|mVDAC6,voltage-dependent anion channel 2,MitoCarta3.0,"literature, APEX_IMS, yeast mito homolog+, mito protein domain+, induction, coexpression, MS/MS++",MOM,Small molecule transport,Tmito,25.489,0.003,1,"literature, APEX_IMS, yeast mito homolog+, mito protein domain+, induction, coexpression, MS/MS++",ENSMUSG00000021771,Q60930,295,,MitoDomain,17,2.08,OrthologMitoLowConf,NoHomolog,50-75pure,chr14,21831560,21845879,14,18,2296,1.78E+11,71,all 14,10.3,9.8,10.3,10,10,9.3,10.1,9.4,10,10.4,10.2,9.9,10.3,10.3,Mitochondria (Supported)
67892,388753,Coa6,1810063B05Rik|AI447995,cytochrome c oxidase assembly factor 6,MitoCarta3.0,"APEX_IMS, yeast mito homolog++, mito protein domain+, induction, coexpression+, MS/MS",IMS,OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors,Tmito,25.4811,0.003,1,"APEX_IMS, yeast mito homolog++, mito protein domain+, induction, coexpression+, MS/MS",ENSMUSG00000051671,Q8BGD8,79,,MitoDomain,36,0.79,OrthologMitoHighConf,NoHomolog,50-75ambig,chr8,126422500,126425435,9,7,52,5.39E+08,71,"cerebrum, cerebellum, spinalcord, liver, adipose, smallintestine, largeintestine, placenta, testis",8.2,7.2,,6.9,,8,,,7,7.6,7,,7.7,8.1,Mitochondria (Supported)
227683,51117,Coq4,D2Ertd97|D2Ertd97e,coenzyme Q4,MitoCarta3.0,"literature, targetP signal+, yeast mito homolog++, mito protein domain+, coexpression, MS/MS",MIM,Metabolism > Metals and cofactors > Coenzyme Q metabolism,Tmito,25.4535,0.003,1,"literature, targetP signal+, yeast mito homolog++, mito protein domain+, coexpression, MS/MS",ENSMUSG00000026798,Q8BGB8,266,1,MitoDomain,7,,OrthologMitoHighConf,NoHomolog,50-75ambig,chr2,29788262,29797743,11,18,101,1.71E+09,67,"cerebrum, cerebellum, brainstem, kidney, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta",8,8.1,7.1,,8.3,7.8,,6.5,8.4,7.9,8.9,7.9,7.8,,Mitochondria (Supported)
56357,3712,Ivd,1300016K07Rik|6720455E18Rik|AI463340,isovaleryl coenzyme A dehydrogenase,MitoCarta3.0,"literature, APEX_matrix, targetP signal+, mito protein domain+, coexpression+, MS/MS++",Matrix,Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism,Tmito,25.4295,0.003,1,"literature, APEX_matrix, targetP signal+, mito protein domain+, coexpression+, MS/MS++",ENSMUSG00000027332,Q9JHI5,424,1,MitoDomain,38,,NoMitoHomolog,NoHomolog,75-100pure,chr2,118861999,118881357,14,30,1245,1.07E+11,81,all 14,9,8.7,9.2,9.2,10.4,10.2,9.9,9.4,10.2,9.4,9.4,10.2,9.7,10,Mitochondria (Supported)
11370,37,Acadvl,VL|vlcad,"acyl-Coenzyme A dehydrogenase, very long chain",MitoCarta3.0,"literature, APEX_matrix, targetP signal+, mito protein domain+, coexpression+, MS/MS++",MIM,Metabolism > Lipid metabolism > Fatty acid oxidation,Tmito,25.4295,0.003,1,"literature, APEX_matrix, targetP signal+, mito protein domain+, coexpression+, MS/MS++",ENSMUSG00000018574,P50544,656,1,MitoDomain,38,,NoMitoHomolog,NoHomolog,75-100pure,chr11,70010182,70015428,14,64,3755,3.20E+11,90,all 14,9.2,8.9,9.4,9.4,10.6,10.6,10.8,10.6,10.5,10.3,10.5,10.4,9.8,9.9,Mitochondria;Nucleoli (Supported)
13358,6576,Slc25a1,1300019P08Rik|2610100G11Rik|AI194714|Ctp|Dgs|Dgsj|Slc2|Slc20a3,"solute carrier family 25 (mitochondrial carrier, citrate transporter), member 1",MitoCarta3.0,"literature, yeast mito homolog++, mito protein domain+, coexpression, MS/MS++",MIM,Metabolism > Carbohydrate metabolism > Gluconeogenesis | Metabolism > Carbohydrate metabolism > TCA-associated | Metabolism > Lipid metabolism | Small molecule transport > SLC25A family,Tmito,25.4224,0.003,1,"literature, yeast mito homolog++, mito protein domain+, coexpression, MS/MS++",ENSMUSG00000003528,Q8JZU2,311,5,MitoDomain,18,-0.26,OrthologMitoHighConf,NoHomolog,50-75pure,chr16,17925210,17928219,12,23,652,5.30E+10,67,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.9,8.4,9.1,9.5,9.1,9.5,,,10.4,9.6,9.3,8.7,9.7,9.8,
73095,284439,Slc25a42,2900084M01Rik,"solute carrier family 25, member 42",MitoCarta3.0,"literature, yeast mito homolog+, mito protein domain+, induction, coexpression, MS/MS++",MIM,Metabolism > Metals and cofactors > Coenzyme A metabolism | Small molecule transport > SLC25A family,Tmito,25.4069,0.003,1,"literature, yeast mito homolog+, mito protein domain+, induction, coexpression, MS/MS++",ENSMUSG00000002346,Q8R0Y8,318,,MitoDomain,28,1.34,OrthologMitoLowConf,NoHomolog,50-75pure,chr8,70184339,70212281,14,17,122,4.02E+09,61,all 14,8,7.6,7.6,8.3,9.1,9,8.8,7.5,8.2,7.6,7.9,7.6,7.9,8.2,Mitochondria (Supported)
74610,11194,Abcb8,4833412N02Rik|AA409895|MITOSUR,"ATP-binding cassette, sub-family B (MDR/TAP), member 8",MitoCarta3.0,"literature, targetP signal, yeast mito homolog, Rickettsial homolog, mito protein domain, coexpression++, MS/MS++",MIM,Small molecule transport > ABC transporters,Tmito,25.4007,0.003,1,"literature, targetP signal, yeast mito homolog, Rickettsial homolog, mito protein domain, coexpression++, MS/MS++",ENSMUSG00000028973,Q9CXJ4,717,2,SharedDomain,45,,HomologMitoLowConf,Homolog,50-75pure,chr5,24394155,24409947,14,34,386,6.25E+09,55,all 14,8.8,8.3,8.7,8.7,9,8.2,8.4,8.9,8.7,8.3,8.6,8.7,7.6,8.8,Mitochondria (Supported)
595136,4725,Ndufs5,AI256693,NADH:ubiquinone oxidoreductase core subunit S5,MitoCarta3.0,"literature, APEX_IMS, mito protein domain+, induction, coexpression++, MS/MS++",MIM,OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits,Tmito,25.3323,0.003,1,"literature, APEX_IMS, mito protein domain+, induction, coexpression++, MS/MS++",ENSMUSG00000028648,Q99LY9,106,,MitoDomain,44,1.35,NoMitoHomolog,NoHomolog,75-100pure,chr4,123712709,123718186,14,19,583,2.76E+10,91,all 14,9.4,9.1,9.5,9.2,9.3,9.3,9.4,8.9,9.1,9.5,9.2,9.2,9.4,9.2,
50529,51081,Mrps7,MRP|MRP-S7|Rp|Rpms7|S7mt,mitchondrial ribosomal protein S7,MitoCarta3.0,"literature, APEX_matrix, targetP signal, yeast mito homolog++, Rickettsial homolog, mito protein domain, coexpression+, MS/MS",Matrix,Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome,Tmito,25.2314,0.003,1,"literature, APEX_matrix, targetP signal, yeast mito homolog++, Rickettsial homolog, mito protein domain, coexpression+, MS/MS",ENSMUSG00000046756,Q80X85,242,2,SharedDomain,38,,OrthologMitoHighConf,Homolog,50-75ambig,chr11,115604150,115607624,14,22,191,4.01E+09,66,all 14,8.6,8.6,8.5,8.2,8.4,8.6,7.7,7.2,8.3,8.5,8.7,7.7,8.9,8.3,Mitochondria (Approved)
72039,56922,Mccc1,1810045E08Rik|2310058B18Rik|MCC|MCCalpha|Mcca|R75106,methylcrotonoyl-Coenzyme A carboxylase 1 (alpha),MitoCarta3.0,"literature, targetP signal, Rickettsial homolog, mito protein domain, induction, coexpression+, MS/MS++",Matrix,Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Vitamin metabolism > Biotin utilizing proteins,Tmito,25.1661,0.003,1,"literature, targetP signal, Rickettsial homolog, mito protein domain, induction, coexpression+, MS/MS++",ENSMUSG00000027709,Q99MR8,717,2,SharedDomain,35,1.08,NoMitoHomolog,Homolog,75-100pure,chr3,35959305,36000678,14,54,1115,7.88E+10,79,all 14,9.1,8.9,9.2,9.2,10.5,9.8,9.3,9.3,10.3,8.7,9.4,9.9,9,9.4,Mitochondria (Supported)
18120,740,Mrpl49,L49mt|MRP-L49|No|Nof1,mitochondrial ribosomal protein L49,MitoCarta3.0,"literature, APEX_matrix, targetP signal, yeast mito homolog++, mito protein domain, coexpression, MS/MS++",Matrix,Mitochondrial central dogma > Translation > Mitochondrial ribosome,Tmito,25.0414,0.003,1,"literature, APEX_matrix, targetP signal, yeast mito homolog++, mito protein domain, coexpression, MS/MS++",ENSMUSG00000007338,Q9CQ40,166,2,SharedDomain,10,,OrthologMitoHighConf,NoHomolog,75-100pure,chr19,6053629,6057751,14,16,158,4.96E+09,78,all 14,8.4,8.3,8.5,8.1,9,8.6,8,8,8.4,8.5,9,7.8,8.7,8.6,
69487,79133,Ndufaf5,2310003L22Rik,NADH:ubiquinone oxidoreductase complex assembly factor 5,MitoCarta3.0,"literature, APEX_matrix, GFP, targetP signal, Rickettsial homolog, mito protein domain+, induction, coexpression, MS/MS",MIM,OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors,Tmito,25.0201,0.003,1,"literature, APEX_matrix, GFP, targetP signal, Rickettsial homolog, mito protein domain+, induction, coexpression, MS/MS",ENSMUSG00000027384,A2APY7,343,2,MitoDomain,12,1.93,NoMitoHomolog,Ortholog,25-50ambig,chr2,140170645,140205252,6,11,34,2.67E+08,31,"cerebellum, brainstem, skeletalmuscle, largeintestine, stomach, placenta",,6.9,7.7,,,,,7.5,,,8.1,7,7.5,,
69527,64965,Mrps9,2310002A08Rik|AW322516|Mrp-S9|S9mt|mg637,mitochondrial ribosomal protein S9,MitoCarta3.0,"literature, APEX_matrix, targetP signal, yeast mito homolog++, Rickettsial homolog, mito protein domain, induction, coexpression, MS/MS",Matrix,Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome,Tmito,25.0103,0.003,1,"literature, APEX_matrix, targetP signal, yeast mito homolog++, Rickettsial homolog, mito protein domain, induction, coexpression, MS/MS",ENSMUSG00000060679,Q9D7N3,390,4,SharedDomain,20,0.9,OrthologMitoHighConf,Homolog,50-75ambig,chr1,42851232,42905683,14,28,236,5.74E+09,66,all 14,8.4,8.4,8.3,8.1,8.8,7.9,8,8.1,8.7,8.8,9,8.4,9.2,8.1,Mitochondria (Enhanced)
