Gene names,m1_1_LFQ,m2_1_LFQ,m3_1_LFQ,m4_1_LFQ,m5_1_LFQ,m1_2_LFQ,m2_2_LFQ,m3_2_LFQ,m4_2_LFQ,m5_2_LFQ,m1_3_LFQ,m2_3_LFQ,m3_3_LFQ,m4_3_LFQ,m5_3_LFQ,m1_4_LFQ,m2_4_LFQ,m3_4_LFQ,m4_4_LFQ,m5_4_LFQ,m1_5_LFQ,m2_5_LFQ,m3_5_LFQ,m4_5_LFQ,m5_5_LFQ,m1_6_LFQ,m2_6_LFQ,m3_6_LFQ,m4_6_LFQ,m5_6_LFQ,m1_7_LFQ,m2_7_LFQ,m3_7_LFQ,m4_7_LFQ,m5_7_LFQ,m1_8_LFQ,m2_8_LFQ,m3_8_LFQ,m4_8_LFQ,m5_8_LFQ,Q-value,Score,Sequence coverage [%],Razor + unique peptides,MS/MS Count,Razor + unique peptides m1_1,Razor + unique peptides m2_1,Razor + unique peptides m3_1,Razor + unique peptides m4_1,Razor + unique peptides m5_1,Razor + unique peptides m1_2,Razor + unique peptides m2_2,Razor + unique peptides m3_2,Razor + unique peptides m4_2,Razor + unique peptides m5_2,Razor + unique peptides m1_3,Razor + unique peptides m2_3,Razor + unique peptides m3_3,Razor + unique peptides m4_3,Razor + unique peptides m5_3,Razor + unique peptides m1_4,Razor + unique peptides m2_4,Razor + unique peptides m3_4,Razor + unique peptides m4_4,Razor + unique peptides m5_4,Razor + unique peptides m1_5,Razor + unique peptides m2_5,Razor + unique peptides m3_5,Razor + unique peptides m4_5,Razor + unique peptides m5_5,Razor + unique peptides m1_6,Razor + unique peptides m2_6,Razor + unique peptides m3_6,Razor + unique peptides m4_6,Razor + unique peptides m5_6,Razor + unique peptides m1_7,Razor + unique peptides m2_7,Razor + unique peptides m3_7,Razor + unique peptides m4_7,Razor + unique peptides m5_7,Razor + unique peptides m1_8,Razor + unique peptides m2_8,Razor + unique peptides m3_8,Razor + unique peptides m4_8,Razor + unique peptides m5_8,MS/MS Count m1_1,MS/MS Count m2_1,MS/MS Count m3_1,MS/MS Count m4_1,MS/MS Count m5_1,MS/MS Count m1_2,MS/MS Count m2_2,MS/MS Count m3_2,MS/MS Count m4_2,MS/MS Count m5_2,MS/MS Count m1_3,MS/MS Count m2_3,MS/MS Count m3_3,MS/MS Count m4_3,MS/MS Count m5_3,MS/MS Count m1_4,MS/MS Count m2_4,MS/MS Count m3_4,MS/MS Count m4_4,MS/MS Count m5_4,MS/MS Count m1_5,MS/MS Count m2_5,MS/MS Count m3_5,MS/MS Count m4_5,MS/MS Count m5_5,MS/MS Count m1_6,MS/MS Count m2_6,MS/MS Count m3_6,MS/MS Count m4_6,MS/MS Count m5_6,MS/MS Count m1_7,MS/MS Count m2_7,MS/MS Count m3_7,MS/MS Count m4_7,MS/MS Count m5_7,MS/MS Count m1_8,MS/MS Count m2_8,MS/MS Count m3_8,MS/MS Count m4_8,MS/MS Count m5_8,Protein IDs,Majority protein IDs,Protein names,Gene names,GOBP slim name,GOCC slim name,KEGG name,Fasta headers,,,,,,,,,,,,,,,,,,,,
Mrps18b,26.84721,26.42698,26.53051,26.78469,26.89597,26.75085,26.28516,26.48368,26.65198,26.57242,27.07775,25.86538,26.57039,26.78706,26.92773,26.58463,26.83292,26.21221,26.91422,26.52016,26.86632,27.22463,26.32172,27.01276,26.74522,26.84266,27.1053,26.88635,26.64801,26.93315,27.00239,26.65157,26.6803,26.79637,26.82445,26.1456,26.53377,25.84242,26.54366,26.55299,0,16.178,26.4,6,171,4,3,4,4,2,3,1,4,3,3,3,1,3,3,3,4,3,3,3,3,5,4,4,4,3,3,4,2,3,3,2,3,4,3,3,3,3,3,4,3,6,4,4,4,4,5,1,3,4,6,4,2,7,6,4,5,3,4,5,3,5,3,8,4,4,5,6,3,5,4,3,3,4,5,3,2,4,4,7,5,Q99N84;G3UYQ9;G3UYX8;G3UX79,Q99N84,"28S ribosomal protein S18b, mitochondrial",Mrps18b,biosynthetic process;cellular metabolic process;cellular process;macromolecule metabolic process;metabolic process;primary metabolic process;protein metabolic process;translation,cell part;intracellular membrane-bounded organelle;intracellular non-membrane-bounded organelle;intracellular organelle;macromolecular complex;mitochondrion;organelle;ribonucleoprotein complex;ribosome,,">sp|Q99N84|RT18B_MOUSE 28S ribosomal protein S18b, mitochondrial OS=Mus musculus GN=Mrps18b PE=1 SV=1",,,,,,,,,,,,,,,,,,,,
Mrps18c,25.58405,24.82508,25.08974,25.40341,18,25.23422,24.6519,25.53077,25.29597,25.00958,25.47732,25.31136,25.65791,25.13293,18,25.34973,25.70071,24.87647,25.19933,25.37872,25.60071,25.62684,24.79372,25.44433,25.70943,25.66566,25.37571,25.13919,25.27909,24.65944,25.56273,25.03398,25.06349,25.77625,25.38106,18,25.01159,18,25.42118,25.79134,0,27.271,21.1,2,32,2,1,1,1,1,1,2,2,2,2,2,1,1,1,0,2,1,2,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,1,1,0,1,0,2,1,0,0,0,1,1,0,0,3,1,1,1,0,0,0,0,2,1,2,0,2,3,1,1,2,0,0,1,0,2,0,1,2,2,0,0,0,0,0,1,1,Q8BTZ9;Q8R2L5,Q8BTZ9;Q8R2L5,"28S ribosomal protein S18c, mitochondrial",Mrps18c,biosynthetic process;cellular metabolic process;cellular process;macromolecule metabolic process;metabolic process;primary metabolic process;protein metabolic process;translation,cell part;intracellular membrane-bounded organelle;intracellular non-membrane-bounded organelle;intracellular organelle;macromolecular complex;mitochondrion;organelle;ribonucleoprotein complex;ribosome;small ribosomal subunit,,">tr|Q8BTZ9|Q8BTZ9_MOUSE 28S ribosomal protein S18c, mitochondrial OS=Mus musculus GN=Mrps18c PE=1 SV=1;>sp|Q8R2L5|RT18C_MOUSE 28S ribosomal protein S18c, mitochondrial OS=Mus musculus GN=Mrps18c PE=1 SV=1",,,,,,,,,,,,,,,,,,,,
Mrps2,27.63589,27.79371,27.17179,28.14044,27.68706,27.67929,28.10849,27.5087,28.07561,27.67405,27.84613,27.95194,27.61203,28.02765,27.60745,27.71063,27.90191,27.14715,27.87179,27.78768,27.85019,28.38014,27.56449,28.29938,27.60647,27.77643,28.15228,27.25935,28.04942,27.44979,27.56078,27.76724,27.29114,27.93365,27.50764,27.97027,27.6194,27.77392,28.14292,27.32543,0,64.528,37.5,9,275,5,8,5,7,5,7,6,5,6,6,6,6,7,7,6,7,8,6,6,8,7,8,6,7,8,7,7,6,8,6,6,7,7,6,6,6,7,4,8,7,6,6,4,8,4,7,7,6,10,7,11,5,8,10,6,8,7,4,5,7,9,7,6,7,5,8,9,9,12,6,5,12,4,7,6,5,7,3,9,3,Q924T2,Q924T2,"28S ribosomal protein S2, mitochondrial",Mrps2,biosynthetic process;cellular metabolic process;cellular process;macromolecule metabolic process;metabolic process;primary metabolic process;protein metabolic process;translation,cell part;intracellular membrane-bounded organelle;intracellular organelle;macromolecular complex;mitochondrion;organelle;ribonucleoprotein complex;small ribosomal subunit,,">sp|Q924T2|RT02_MOUSE 28S ribosomal protein S2, mitochondrial OS=Mus musculus GN=Mrps2 PE=1 SV=1",,,,,,,,,,,,,,,,,,,,
Mrps21,25.94069,25.41912,25.2074,25.99079,25.97307,25.90173,26.05244,25.7462,26.04731,25.88716,26.32418,26.06067,25.57048,26.00234,25.98403,26.00271,25.57516,25.2113,25.86479,25.83125,25.99406,26.52108,25.80228,25.85678,26.03683,25.88835,26.21551,26.06137,25.88511,26.22004,26.18809,18,25.86872,25.76997,25.78409,26.3123,25.66376,26.10258,25.6373,26.01184,0,7.9868,40.2,3,106,2,1,1,2,2,1,2,1,2,1,2,2,1,3,3,3,1,1,3,1,2,2,3,1,2,3,3,3,2,2,2,0,2,2,2,2,1,1,2,1,3,2,3,3,1,3,2,2,3,1,4,4,2,5,4,4,2,2,4,2,2,3,3,1,5,4,4,4,1,3,3,0,4,2,3,3,0,2,1,2,P58059;D3YVZ9,P58059;D3YVZ9,"28S ribosomal protein S21, mitochondrial",Mrps21,biosynthetic process;cellular metabolic process;cellular process;macromolecule metabolic process;metabolic process;primary metabolic process;protein metabolic process;translation,cell part;intracellular non-membrane-bounded organelle;intracellular organelle;macromolecular complex;membrane;organelle;ribonucleoprotein complex;ribosome,,">sp|P58059|RT21_MOUSE 28S ribosomal protein S21, mitochondrial OS=Mus musculus GN=Mrps21 PE=1 SV=1;>tr|D3YVZ9|D3YVZ9_MOUSE 28S ribosomal protein S21, mitochondrial (Fragment) OS=Mus musculus GN=Mrps21 PE=1 SV=1",,,,,,,,,,,,,,,,,,,,
Mrps22,27.93921,28.13222,27.71247,28.30404,28.15947,28.20774,28.24164,27.8584,28.41514,28.27715,28.17712,28.09587,27.92456,28.24762,28.29618,28.3694,28.20051,27.69757,28.17035,28.07025,28.47981,28.7213,28.06054,28.4481,28.17897,28.306,28.40669,28.13663,28.2687,28.24245,28.06851,28.09914,27.85816,28.30282,27.95759,28.56765,28.10019,28.09215,28.28083,28.01776,0,57.417,61.8,16,394,14,11,11,11,9,12,9,11,10,12,12,11,12,11,7,11,10,12,9,10,12,10,11,9,10,11,7,12,10,8,7,9,7,10,10,7,8,6,10,9,15,12,7,11,5,10,11,10,8,9,13,10,8,13,8,10,12,8,8,11,13,17,9,10,10,12,9,11,8,8,7,8,9,12,8,5,10,7,13,9,Q9CXW2,Q9CXW2,"28S ribosomal protein S22, mitochondrial",Mrps22,,cell part;macromolecular complex;ribonucleoprotein complex;small ribosomal subunit,,">sp|Q9CXW2|RT22_MOUSE 28S ribosomal protein S22, mitochondrial OS=Mus musculus GN=Mrps22 PE=1 SV=1",,,,,,,,,,,,,,,,,,,,
Mrps23,27.71293,27.57398,27.35102,27.81378,27.64072,27.80452,28.09124,27.39338,28.0055,27.48278,27.94626,27.60936,27.33014,27.64526,27.57975,27.75805,27.60555,27.34291,27.6513,27.57167,27.91701,28.37617,27.55391,27.97038,27.64196,27.74541,27.92519,27.41611,27.90478,27.91997,27.52111,27.5721,27.16461,27.54826,27.37683,28.19263,27.25467,27.87291,27.61912,27.47831,0,54.374,66.1,9,393,8,7,7,8,7,7,6,8,8,8,8,7,8,8,8,9,7,7,6,6,7,6,6,8,6,7,8,8,7,8,9,7,7,6,8,6,7,5,6,7,8,8,8,10,9,10,10,12,11,12,15,9,9,12,9,12,10,10,10,7,13,12,10,11,10,9,12,10,10,9,9,8,9,10,9,9,10,6,7,9,Q8VE22;Q3TI14;A7M7Q8;Q5SXC9;F7ARZ1,Q8VE22;Q3TI14;A7M7Q8;Q5SXC9;F7ARZ1,"28S ribosomal protein S23, mitochondrial",Mrps23,biosynthetic process;cellular metabolic process;cellular process;macromolecule metabolic process;metabolic process;primary metabolic process;protein metabolic process;translation,cell part;cytoskeleton;intracellular non-membrane-bounded organelle;intracellular organelle;macromolecular complex;membrane;organelle;ribonucleoprotein complex;small ribosomal subunit,,">sp|Q8VE22|RT23_MOUSE 28S ribosomal protein S23, mitochondrial OS=Mus musculus GN=Mrps23 PE=1 SV=1;>tr|Q3TI14|Q3TI14_MOUSE 28S ribosomal protein S23, mitochondrial OS=Mus musculus GN=Mrps23 PE=1 SV=1;>tr|A7M7Q8|A7M7Q8_MOUSE 28S ribosomal protein S23, mitoc",,,,,,,,,,,,,,,,,,,,
Mrps24,26.34782,26.62422,26.25113,26.84577,26.79897,26.89678,27.04281,26.25643,27.04562,25.96195,26.80008,26.48654,26.58248,26.40806,26.61161,26.69777,26.57802,26.14667,26.8098,26.55428,26.68298,27.29955,26.33117,27.27985,26.46723,26.58635,26.61709,26.12353,26.76926,26.63492,26.41466,26.22825,26.26526,26.47463,26.24238,27.28392,26.17857,26.76433,26.5952,26.56919,0,20.838,52.1,9,113,4,3,3,3,4,5,4,3,5,2,4,3,5,4,2,5,3,4,4,2,4,3,5,4,2,5,3,4,6,3,2,6,3,5,2,3,3,4,4,3,3,3,3,4,3,5,5,4,4,1,4,2,4,6,2,4,2,3,3,3,3,2,2,4,1,2,3,3,5,2,0,3,3,1,1,1,3,2,3,1,Q9CQV5,Q9CQV5,"28S ribosomal protein S24, mitochondrial",Mrps24,biosynthetic process;cellular metabolic process;cellular process;macromolecule metabolic process;metabolic process;primary metabolic process;protein metabolic process;translation,cell part;macromolecular complex;ribonucleoprotein complex;small ribosomal subunit,,">sp|Q9CQV5|RT24_MOUSE 28S ribosomal protein S24, mitochondrial OS=Mus musculus GN=Mrps24 PE=1 SV=1",,,,,,,,,,,,,,,,,,,,
Mrps25,29.50644,29.30138,28.88748,29.63452,29.28189,29.44304,29.55821,29.00945,29.4073,29.34659,29.58192,30.50313,29.09597,29.35699,29.45793,29.64046,29.51072,28.96565,29.33057,29.22301,29.47051,30.15906,29.3953,29.63962,29.40052,29.2748,29.82642,29.18123,29.51709,29.35773,29.26716,29.44806,29.04064,29.25674,29.32794,29.32556,29.22695,28.81733,29.44894,29.28363,0,12.845,35.1,7,213,6,3,5,6,7,6,5,6,6,5,7,3,6,6,6,6,5,7,5,5,5,4,5,5,6,5,6,6,5,5,6,4,7,6,4,3,4,5,7,5,7,4,4,5,4,5,3,5,6,6,5,4,4,6,2,8,3,6,6,5,8,6,6,9,6,5,5,6,9,4,4,5,4,9,3,1,7,6,9,3,Q9D125,Q9D125,"28S ribosomal protein S25, mitochondrial",Mrps25,,cell part;macromolecular complex;ribonucleoprotein complex;small ribosomal subunit,,">sp|Q9D125|RT25_MOUSE 28S ribosomal protein S25, mitochondrial OS=Mus musculus GN=Mrps25 PE=1 SV=1",,,,,,,,,,,,,,,,,,,,
Mrps26,27.33194,27.13819,27.03716,27.54768,27.40243,27.57116,27.12888,27.18612,27.76066,27.49709,27.32217,27.31924,27.23023,27.4691,27.31786,27.45372,27.48454,27.17369,27.29981,27.47684,27.59641,27.70833,27.30025,27.74689,27.32466,27.68539,27.38063,27.02041,27.40519,27.57037,27.45105,27.28569,26.76724,27.63679,27.35691,27.5679,26.96796,27.39174,27.59135,27.24563,0,18.324,44,8,260,4,4,5,6,6,4,5,5,6,4,7,5,5,7,5,7,7,4,6,6,4,6,4,5,4,5,5,5,5,4,4,4,4,5,5,3,5,1,4,3,4,6,4,6,8,3,8,7,12,6,7,4,3,7,6,6,9,6,8,8,5,9,5,7,6,8,7,5,7,6,8,8,4,11,6,5,8,3,8,6,Q80ZS3,Q80ZS3,"28S ribosomal protein S26, mitochondrial",Mrps26,,cell part;intracellular membrane-bounded organelle;intracellular organelle;macromolecular complex;mitochondrion;organelle;ribonucleoprotein complex;small ribosomal subunit,,">sp|Q80ZS3|RT26_MOUSE 28S ribosomal protein S26, mitochondrial OS=Mus musculus GN=Mrps26 PE=1 SV=1",,,,,,,,,,,,,,,,,,,,
Mrps27,27.97531,27.83026,27.55808,28.06682,27.52051,27.8825,27.97038,27.46537,27.87988,27.66993,28.00008,27.81586,27.51751,27.79885,27.65349,28.08881,27.85852,27.51938,27.91045,27.76319,28.33334,28.30352,27.87654,28.30069,27.71267,28.00833,28.17279,27.69219,28.00287,27.78194,27.99405,27.70556,27.71017,27.85329,27.71941,28.05812,27.59634,26.97421,28.04999,27.77744,0,42.5,45.8,18,404,8,8,10,11,9,10,5,6,7,13,15,11,9,14,12,11,6,12,9,11,13,9,11,12,11,12,10,10,11,11,10,9,10,10,12,6,9,5,9,9,11,10,8,9,7,7,6,5,11,10,16,9,5,17,13,10,6,9,8,8,16,11,12,15,11,14,13,11,14,7,11,10,13,11,11,5,9,4,12,9,Q8BK72,Q8BK72,"28S ribosomal protein S27, mitochondrial",Mrps27,,cell part;intracellular membrane-bounded organelle;intracellular non-membrane-bounded organelle;intracellular organelle;macromolecular complex;mitochondrion;organelle;ribonucleoprotein complex;ribosome,,">sp|Q8BK72|RT27_MOUSE 28S ribosomal protein S27, mitochondrial OS=Mus musculus GN=Mrps27 PE=1 SV=2",,,,,,,,,,,,,,,,,,,,
Mrps28,27.52522,27.281,26.61175,27.36745,27.37152,27.37451,27.52402,27.04082,27.46123,27.22398,27.56275,27.53942,26.91422,27.22995,27.11625,27.48301,27.51863,26.86773,27.42518,27.28771,27.89897,28.02691,27.15625,27.47468,27.01701,27.49602,27.56928,26.98098,27.24345,27.28956,27.49129,27.36661,26.73079,27.30226,27.295,28.13726,27.15499,27.49228,27.32113,27.03213,0,143.19,46.8,7,258,5,7,4,5,4,5,5,5,5,4,6,5,5,5,5,4,5,4,6,6,3,6,6,5,5,5,6,6,6,6,5,6,6,6,6,4,5,2,6,4,5,7,7,11,4,8,7,8,8,5,9,6,5,9,7,5,7,6,8,10,5,5,5,11,4,7,8,7,9,6,5,7,5,6,5,5,5,2,7,2,Q9CY16,Q9CY16,"28S ribosomal protein S28, mitochondrial",Mrps28,,cell part;intracellular membrane-bounded organelle;intracellular non-membrane-bounded organelle;intracellular organelle;macromolecular complex;mitochondrion;organelle;ribonucleoprotein complex;ribosome,,">sp|Q9CY16|RT28_MOUSE 28S ribosomal protein S28, mitochondrial OS=Mus musculus GN=Mrps28 PE=1 SV=1",,,,,,,,,,,,,,,,,,,,
Mrps30,27.5814,27.95842,27.53586,27.88443,27.76167,27.70068,27.90976,27.50975,27.96912,27.6618,27.99124,27.64155,27.46537,27.8378,27.68892,27.84888,28.03039,27.29211,27.89441,27.76484,27.8936,28.51164,27.60971,28.05843,27.81574,27.84338,28.11649,27.60024,28.01903,27.78325,27.94983,27.78432,27.6569,27.92541,27.69538,28.06661,27.73512,27.5687,28.04218,27.50922,0,52.091,39.6,14,396,9,8,10,12,12,11,9,10,9,12,13,9,9,14,11,10,10,7,13,12,13,12,11,13,12,11,13,10,11,10,10,13,10,11,13,6,10,5,11,7,9,6,6,11,13,8,8,10,13,10,11,7,8,14,13,11,8,4,11,9,11,10,6,18,14,10,11,12,11,9,9,10,12,15,11,8,9,5,10,5,Q9D0G0,Q9D0G0,"28S ribosomal protein S30, mitochondrial",Mrps30,biosynthetic process;cellular metabolic process;cellular process;macromolecule metabolic process;metabolic process;primary metabolic process;protein metabolic process;translation,cell part;intracellular membrane-bounded organelle;intracellular non-membrane-bounded organelle;intracellular organelle;macromolecular complex;mitochondrion;organelle;ribonucleoprotein complex;ribosome,,">sp|Q9D0G0|RT30_MOUSE 28S ribosomal protein S30, mitochondrial OS=Mus musculus GN=Mrps30 PE=1 SV=1",,,,,,,,,,,,,,,,,,,,
Mrps31,27.13055,27.3697,26.88017,27.40097,27.40665,27.44229,27.59064,27.35397,27.60604,27.3093,27.59804,27.12623,27.35153,27.69012,27.25791,27.63055,27.37989,27.07765,27.19732,27.14831,27.74938,27.74008,27.65048,27.56442,27.18007,27.45615,27.63775,27.36995,27.32406,27.25097,27.22085,27.18442,27.45435,27.28065,27.04082,27.40819,27.10199,26.1739,27.14647,26.80919,0,77.713,42.2,14,218,8,7,7,9,7,7,7,7,6,6,9,5,7,9,6,7,5,6,5,6,9,7,6,7,5,7,7,5,6,6,5,9,7,4,4,2,6,2,5,3,4,7,4,9,6,9,8,6,5,5,11,7,7,13,4,8,3,3,4,0,10,7,6,7,0,7,6,6,6,3,4,5,7,3,2,2,5,3,4,2,Q61733,Q61733,"28S ribosomal protein S31, mitochondrial",Mrps31,,cell part;intracellular membrane-bounded organelle;intracellular organelle;macromolecular complex;mitochondrion;organelle;ribonucleoprotein complex;small ribosomal subunit,,">sp|Q61733|RT31_MOUSE 28S ribosomal protein S31, mitochondrial OS=Mus musculus GN=Mrps31 PE=1 SV=1",,,,,,,,,,,,,,,,,,,,
Mrps33,24.82508,25.34959,24.89129,25.663,25.18745,25.81597,25.6887,25.43825,25.98789,25.76139,25.55526,25.55675,25.46666,25.26331,25.62268,25.75631,25.75208,25.54439,25.64014,25.8912,26.71594,26.53866,26.28051,26.42744,25.78838,25.34858,26.3369,25.6669,23.98355,25.768,25.73014,25.32899,25.10625,18,25.28898,25.30841,25.4438,25.2775,26.29976,25.31399,0,4.2057,34,3,20,2,2,2,2,1,1,3,1,2,2,2,2,1,2,2,1,2,1,3,2,3,2,1,2,3,1,1,2,1,2,3,2,2,0,2,1,1,1,2,1,1,1,1,2,0,0,2,0,0,1,1,1,0,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Q9D2R8;Q8R2K5,Q9D2R8,"28S ribosomal protein S33, mitochondrial",Mrps33,,cell part;intracellular membrane-bounded organelle;intracellular non-membrane-bounded organelle;intracellular organelle;macromolecular complex;mitochondrion;organelle;ribonucleoprotein complex;ribosome,,">sp|Q9D2R8|RT33_MOUSE 28S ribosomal protein S33, mitochondrial OS=Mus musculus GN=Mrps33 PE=1 SV=1",,,,,,,,,,,,,,,,,,,,
Mrps34,27.23863,27.81592,26.48016,27.96593,27.47831,26.97673,28.18947,27.07582,27.92863,27.4961,27.31674,27.60527,27.20788,27.57917,27.5012,27.0801,27.80796,26.54458,27.54554,27.41989,27.24509,28.4488,26.83665,27.9968,27.69046,27.13114,28.04541,26.67869,27.73647,27.5952,26.78905,27.63339,27.09093,27.86201,27.44031,27.34638,27.40088,27.39656,27.60343,27.2871,0,74.324,52.8,12,322,7,8,5,9,7,7,9,7,9,8,7,7,8,8,8,6,6,6,7,6,5,9,6,9,8,5,9,7,8,6,4,7,7,9,5,5,8,5,8,5,9,10,4,14,8,7,13,7,14,9,8,10,10,11,8,10,8,5,9,5,9,12,7,10,7,7,9,7,7,5,6,7,4,11,5,6,9,5,6,4,Q9JIK9,Q9JIK9,"28S ribosomal protein S34, mitochondrial",Mrps34,,cell part;intracellular membrane-bounded organelle;intracellular non-membrane-bounded organelle;intracellular organelle;macromolecular complex;mitochondrion;organelle;ribonucleoprotein complex;ribosome,,">sp|Q9JIK9|RT34_MOUSE 28S ribosomal protein S34, mitochondrial OS=Mus musculus GN=Mrps34 PE=1 SV=1",,,,,,,,,,,,,,,,,,,,
Mrps35,27.3073,27.36085,26.80464,27.61309,27.35464,27.48285,27.07612,27.32019,27.57044,27.07265,27.92201,27.23772,27.245,27.14589,27.16701,27.74496,27.21827,27.17255,27.58549,27.12406,27.86768,27.81048,27.2249,27.96102,27.24753,27.39239,27.5317,26.74574,27.37285,27.04791,27.42174,27.16029,26.69909,27.49876,26.94056,27.65055,27.12129,27.78831,27.50907,27.03244,0,38.414,49.1,11,186,8,6,6,7,6,8,6,8,8,5,9,7,4,7,6,7,7,5,6,4,7,8,5,9,7,7,8,6,8,6,6,7,5,6,5,5,5,5,7,6,10,4,4,6,4,11,5,10,7,2,10,5,4,6,2,8,4,4,3,3,6,6,4,6,3,3,5,1,5,3,4,4,4,3,1,4,4,4,4,0,A0A0R4J0L6;Q8BJZ4;A0A0N4SV23,A0A0R4J0L6;Q8BJZ4,"28S ribosomal protein S35, mitochondrial",Mrps35,,cell part;macromolecular complex;ribonucleoprotein complex;small ribosomal subunit,,">tr|A0A0R4J0L6|A0A0R4J0L6_MOUSE 28S ribosomal protein S35, mitochondrial OS=Mus musculus GN=Mrps35 PE=1 SV=1;>sp|Q8BJZ4|RT35_MOUSE 28S ribosomal protein S35, mitochondrial OS=Mus musculus GN=Mrps35 PE=1 SV=2",,,,,,,,,,,,,,,,,,,,
Mrps36,27.7649,28.15562,27.27008,28.00421,27.68799,28.09949,28.19943,27.73428,28.13565,28.04843,28.39313,27.99048,27.78768,28.1985,28.33168,28.39182,28.27347,27.74913,28.28392,28.07322,29.00555,29.26356,28.50055,28.67246,28.39828,28.93885,28.87897,28.80593,28.57978,28.6527,28.67489,28.76174,28.63485,28.73518,28.39112,28.90306,28.52958,28.63409,28.70217,28.64172,0,61.949,70.6,5,407,3,3,2,4,4,3,4,3,4,3,5,3,4,5,3,5,3,3,4,4,5,5,5,4,3,4,5,5,3,4,4,4,5,5,3,4,5,2,4,4,9,8,5,11,8,7,8,8,11,6,12,8,8,12,9,11,10,8,12,11,12,12,11,13,7,13,11,11,14,10,12,10,10,14,11,8,11,8,15,12,Q9CQX8;Q9D6T9,Q9CQX8;Q9D6T9,"28S ribosomal protein S36, mitochondrial",Mrps36,,cell part;macromolecular complex;ribonucleoprotein complex;small ribosomal subunit,,">sp|Q9CQX8|RT36_MOUSE 28S ribosomal protein S36, mitochondrial OS=Mus musculus GN=Mrps36 PE=1 SV=1;>tr|Q9D6T9|Q9D6T9_MOUSE 28S ribosomal protein S36, mitochondrial OS=Mus musculus GN=Mrps36 PE=1 SV=1",,,,,,,,,,,,,,,,,,,,
Mrps5,27.14336,27.43038,26.603,27.53482,27.30904,27.29325,27.58061,27.07826,27.51058,27.42286,27.54922,27.17988,27.33918,27.62296,27.27542,27.31941,27.2479,26.7748,27.6035,27.10789,27.29737,28.12544,27.10659,27.82445,27.37285,27.47607,27.80809,27.04573,27.50469,27.542,27.32526,27.51081,26.98609,27.46194,27.40438,27.42502,27.61856,26.36521,27.56092,27.4247,0,12.242,25.5,11,220,7,7,4,8,7,8,7,6,5,7,6,7,7,8,8,6,7,7,7,6,6,8,7,6,5,7,9,8,7,6,5,7,7,8,7,6,7,4,6,7,7,3,1,8,8,7,6,6,5,4,5,5,5,9,5,5,6,6,5,6,6,9,5,9,3,4,7,5,6,5,3,7,6,7,6,3,9,0,5,3,Q99N87;B2FDG7,Q99N87,"28S ribosomal protein S5, mitochondrial",Mrps5,biosynthetic process;cellular metabolic process;cellular process;macromolecule metabolic process;metabolic process;primary metabolic process;protein metabolic process;translation,cell part;intracellular membrane-bounded organelle;intracellular non-membrane-bounded organelle;intracellular organelle;macromolecular complex;mitochondrion;organelle;ribonucleoprotein complex;ribosome,,">sp|Q99N87|RT05_MOUSE 28S ribosomal protein S5, mitochondrial OS=Mus musculus GN=Mrps5 PE=1 SV=1",,,,,,,,,,,,,,,,,,,,
Mrps6,27.57874,27.51555,27.3652,27.87461,27.89764,27.82031,27.29141,27.56645,27.82548,27.82984,27.79141,27.65656,27.46498,27.70715,28.04703,27.70359,27.75181,27.2992,27.60788,27.75856,27.82645,28.11267,27.5389,28.0644,27.87567,27.91108,28.00571,27.4174,28.06625,27.84715,27.97241,27.68003,27.58885,28.19775,27.80243,28.19493,27.40852,27.45333,27.84589,27.84918,0,16.996,54.4,8,255,6,7,5,7,6,6,6,5,4,6,6,7,6,7,6,6,7,5,7,7,7,8,7,5,6,6,8,7,6,5,7,6,6,6,5,3,7,4,6,5,12,7,3,10,5,9,6,5,5,6,10,5,8,9,6,6,9,4,7,5,7,7,8,5,3,7,10,8,6,4,6,7,7,5,3,4,11,3,4,3,P58064,P58064,"28S ribosomal protein S6, mitochondrial",Mrps6,biosynthetic process;cellular metabolic process;cellular process;macromolecule metabolic process;metabolic process;primary metabolic process;protein metabolic process;translation,cell part;intracellular membrane-bounded organelle;intracellular non-membrane-bounded organelle;intracellular organelle;macromolecular complex;mitochondrion;organelle;ribonucleoprotein complex;ribosome,,">sp|P58064|RT06_MOUSE 28S ribosomal protein S6, mitochondrial OS=Mus musculus GN=Mrps6 PE=1 SV=3",,,,,,,,,,,,,,,,,,,,
